Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"8K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/55"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
1317.2	1.299641171			1317.2	7.2391E-5			1317.2	7.05E-6		
1317.4	1.299704315			1317.4	7.874E-6			1317.4	7.67E-7		
1317.6	1.299789942			1317.6	-5.091E-6			1317.6	-4.96E-7		
1317.8	1.299872231			1317.8	3.6942E-5			1317.8	3.6E-6		
1318	1.299918703			1318	0.000111832			1318	1.09E-5		
1318.2	1.299934599			1318.2	0.000208242			1318.2	2.03E-5		
1318.4	1.299900284			1318.4	0.000309762			1318.4	3.02E-5		
1318.6	1.299823077			1318.6	0.00040204			1318.6	3.92E-5		
1318.8	1.299689704			1318.8	0.000454325			1318.8	4.43E-5		
1319	1.299539647			1319	0.000438925			1319	4.28E-5		
1319.2	1.299400152			1319.2	0.00034661			1319.2	3.38E-5		
1319.4	1.299331061			1319.4	0.000197895			1319.4	1.93E-5		
1319.6	1.299337251			1319.6	4.5416E-5			1319.6	4.43E-6		
1319.8	1.299411114			1319.8	-6.5599E-5			1319.8	-6.4E-6		
1320	1.299494839			1320	-0.000115797			1320	-1.13E-5		
1320.2	1.299570265			1320.2	-0.000127043			1320.2	-1.24E-5		
1320.4	1.299619786			1320.4	-0.000111654			1320.4	-1.09E-5		
1320.6	1.299650462			1320.6	-8.2241E-5			1320.6	-8.03E-6		
1320.8	1.299643929			1320.8	-3.7786E-5			1320.8	-3.69E-6		
1321	1.29958775			1321	-4.874E-6			1321	-4.76E-7		
1321.2	1.299484517			1321.2	-2.7439E-5			1321.2	-2.68E-6		
1321.4	1.29938831			1321.4	-0.000136159			1321.4	-1.33E-5		
1321.6	1.299356828			1321.6	-0.000319367			1321.6	-3.12E-5		
1321.8	1.299440238			1321.8	-0.000512715			1321.8	-5.01E-5		
1322	1.299608433			1322	-0.000640455			1322	-6.26E-5		
1322.2	1.299806513			1322.2	-0.000668899			1322.2	-6.54E-5		
1322.4	1.29996126			1322.4	-0.000612484			1322.4	-5.99E-5		
1322.6	1.300047399			1322.6	-0.000528527			1322.6	-5.17E-5		
1322.8	1.300083695			1322.8	-0.000467107			1322.8	-4.57E-5		
1323	1.300113219			1323	-0.000429216			1323	-4.2E-5		
1323.2	1.300143191			1323.2	-0.000402576			1323.2	-3.94E-5		
1323.4	1.300177235			1323.4	-0.000368793			1323.4	-3.61E-5		
1323.6	1.300192725			1323.6	-0.000340134			1323.6	-3.33E-5		
1323.8	1.3002201			1323.8	-0.000324758			1323.8	-3.18E-5		
1324	1.300256549			1324	-0.000295089			1324	-2.89E-5		
1324.2	1.300280456			1324.2	-0.000241954			1324.2	-2.37E-5		
1324.4	1.300265389			1324.4	-0.000191903			1324.4	-1.88E-5		
1324.6	1.300230617			1324.6	-0.000175549			1324.6	-1.72E-5		
1324.8	1.300210002			1324.8	-0.000207161			1324.8	-2.03E-5		
1325	1.300247859			1325	-0.000245895			1325	-2.41E-5		
1325.2	1.300319691			1325.2	-0.000247885			1325.2	-2.43E-5		
1325.4	1.300397789			1325.4	-0.00019072			1325.4	-1.87E-5		
1325.6	1.300426983			1325.6	-8.8512E-5			1325.6	-8.68E-6		
1325.8	1.30040189			1325.8	2.1513E-5			1325.8	2.11E-6		
1326	1.300316851			1326	0.000113166			1326	1.11E-5		
1326.2	1.300185339			1326.2	0.000159036			1326.2	1.56E-5		
1326.4	1.30002676			1326.4	0.000123351			1326.4	1.21E-5		
1326.6	1.299905085			1326.6	8.11E-7			1326.6	8.0E-8		
1326.8	1.299861565			1326.8	-0.000178366			1326.8	-1.75E-5		
1327	1.299924726			1327	-0.00034443			1327	-3.38E-5		
1327.2	1.300040042			1327.2	-0.000442149			1327.2	-4.34E-5		
1327.4	1.300160237			1327.4	-0.000467505			1327.4	-4.59E-5		
1327.6	1.30023351			1327.6	-0.000452134			1327.6	-4.44E-5		
1327.8	1.300270866			1327.8	-0.000447981			1327.8	-4.4E-5		
1328	1.300301512			1328	-0.00047437			1328	-4.66E-5		
1328.2	1.300364977			1328.2	-0.000517021			1328.2	-5.08E-5		
1328.4	1.300464552			1328.4	-0.000542342			1328.4	-5.33E-5		
1328.6	1.300583131			1328.6	-0.000519832			1328.6	-5.11E-5		
1328.8	1.300685522			1328.8	-0.000454624			1328.8	-4.47E-5		
1329	1.300762708			1329	-0.000347763			1329	-3.42E-5		
1329.2	1.300785089			1329.2	-0.000216555			1329.2	-2.13E-5		
1329.4	1.300743731			1329.4	-7.5125E-5			1329.4	-7.39E-6		
1329.6	1.300608181			1329.6	2.0636E-5			1329.6	2.03E-6		
1329.8	1.300433909			1329.8	6.211E-6			1329.8	6.11E-7		
1330	1.300298393			1330	-0.000138238			1330	-1.36E-5		
1330.2	1.30030384			1330.2	-0.000346555			1330.2	-3.41E-5		
1330.4	1.300435564			1330.4	-0.00050395			1330.4	-4.96E-5		
1330.6	1.300627528			1330.6	-0.000550523			1330.6	-5.42E-5		
1330.8	1.300786116			1330.8	-0.000500619			1330.8	-4.93E-5		
1331	1.300898708			1331	-0.000411164			1331	-4.05E-5		
1331.2	1.300970815			1331.2	-0.000299431			1331.2	-2.95E-5		
1331.4	1.30100204			1331.4	-0.000162376			1331.4	-1.6E-5		
1331.6	1.300955243			1331.6	-2.4151E-5			1331.6	-2.38E-6		
1331.8	1.300843366			1331.8	5.804E-5			1331.8	5.72E-6		
1332	1.300716286			1332	4.3933E-5			1332	4.33E-6		
1332.2	1.300653913			1332.2	-3.7233E-5			1332.2	-3.67E-6		
1332.4	1.3006593			1332.4	-0.000123752			1332.4	-1.22E-5		
1332.6	1.300717423			1332.6	-0.000177478			1332.6	-1.75E-5		
1332.8	1.300785752			1332.8	-0.000189609			1332.8	-1.87E-5		
1333	1.300857865			1333	-0.000169296			1333	-1.67E-5		
1333.2	1.30092045			1333.2	-0.000116558			1333.2	-1.15E-5		
1333.4	1.300965906			1333.4	-2.0065E-5			1333.4	-1.98E-6		
1333.6	1.300945757			1333.6	0.000108417			1333.6	1.07E-5		
1333.8	1.30084852			1333.8	0.000221885			1333.8	2.19E-5		
1334	1.300685766			1334	0.000265445			1334	2.62E-5		
1334.2	1.300518608			1334.2	0.000216808			1334.2	2.14E-5		
1334.4	1.300389704			1334.4	8.0842E-5			1334.4	7.98E-6		
1334.6	1.300352329			1334.6	-9.481E-5			1334.6	-9.36E-6		
1334.8	1.300383536			1334.8	-0.000261288			1334.8	-2.58E-5		
1335	1.300478084			1335	-0.000397918			1335	-3.93E-5		
1335.2	1.300602521			1335.2	-0.000492972			1335.2	-4.87E-5		
1335.4	1.300766717			1335.4	-0.000545459			1335.4	-5.39E-5		
1335.6	1.300945595			1335.6	-0.000523047			1335.6	-5.17E-5		
1335.8	1.30110599			1335.8	-0.000416708			1335.8	-4.12E-5		
1336	1.301187812			1336	-0.00023966			1336	-2.37E-5		
1336.2	1.301165322			1336.2	-5.0757E-5			1336.2	-5.02E-6		
1336.4	1.301047638			1336.4	8.7254E-5			1336.4	8.63E-6		
1336.6	1.300888156			1336.6	0.000144576			1336.6	1.43E-5		
1336.8	1.300715294			1336.8	0.000114243			1336.8	1.13E-5		
1337	1.300581582			1337	-2.366E-6			1337	-2.34E-7		
1337.2	1.300519182			1337.2	-0.000175886			1337.2	-1.74E-5		
1337.4	1.30055589			1337.4	-0.000354737			1337.4	-3.51E-5		
1337.6	1.300662225			1337.6	-0.000488027			1337.6	-4.83E-5		
1337.8	1.300805305			1337.8	-0.000548509			1337.8	-5.43E-5		
1338	1.300923634			1338	-0.000549387			1338	-5.44E-5		
1338.2	1.301021889			1338.2	-0.000528062			1338.2	-5.23E-5		
1338.4	1.301095372			1338.4	-0.000491614			1338.4	-4.87E-5		
1338.6	1.301162248			1338.6	-0.000450137			1338.6	-4.46E-5		
1338.8	1.301212664			1338.8	-0.0003885			1338.8	-3.85E-5		
1339	1.3012379			1339	-0.000316803			1339	-3.14E-5		
1339.2	1.30122862			1339.2	-0.000248161			1339.2	-2.46E-5		
1339.4	1.301199082			1339.4	-0.00019568			1339.4	-1.94E-5		
1339.6	1.301143751			1339.6	-0.000159352			1339.6	-1.58E-5		
1339.8	1.301068385			1339.8	-0.000161354			1339.8	-1.6E-5		
1340	1.300997055			1340	-0.000219824			1340	-2.18E-5		
1340.2	1.300974921			1340.2	-0.000321624			1340.2	-3.19E-5		
1340.4	1.301014612			1340.4	-0.000428417			1340.4	-4.25E-5		
1340.6	1.30110887			1340.6	-0.000496853			1340.6	-4.93E-5		
1340.8	1.301209243			1340.8	-0.000513869			1340.8	-5.1E-5		
1341	1.301300239			1341	-0.000499655			1341	-4.96E-5		
1341.2	1.3013793			1341.2	-0.000469337			1341.2	-4.66E-5		
1341.4	1.301462254			1341.4	-0.000413857			1341.4	-4.11E-5		
1341.6	1.301524558			1341.6	-0.000316122			1341.6	-3.14E-5		
1341.8	1.301539998			1341.8	-0.000178169			1341.8	-1.77E-5		
1342	1.301465685			1342	-3.2209E-5			1342	-3.2E-6		
1342.2	1.301304624			1342.2	6.4013E-5			1342.2	6.36E-6		
1342.4	1.301077739			1342.4	5.5258E-5			1342.4	5.49E-6		
1342.6	1.300859545			1342.6	-0.00010166			1342.6	-1.01E-5		
1342.8	1.300741586			1342.8	-0.000399563			1342.8	-3.97E-5		
1343	1.300820463			1343	-0.000758694			1343	-7.54E-5		
1343.2	1.301106357			1343.2	-0.001041046			1343.2	-0.0001035		
1343.4	1.301521966			1343.4	-0.00112099			1343.4	-0.0001115		
1343.6	1.301902506			1343.6	-0.00095972			1343.6	-9.55E-5		
1343.8	1.302116221			1343.8	-0.000640966			1343.8	-6.38E-5		
1344	1.302117412			1344	-0.000309392			1344	-3.08E-5		
1344.2	1.301978937			1344.2	-8.287E-5			1344.2	-8.25E-6		
1344.4	1.30180357			1344.4	1.3058E-5			1344.4	1.3E-6		
1344.6	1.301665839			1344.6	2.3303E-5			1344.6	2.32E-6		
1344.8	1.301573352			1344.8	7.472E-6			1344.8	7.44E-7		
1345	1.301492383			1345	0			1345	0		
1345.2	1.301387748			1345.2	-3.0025E-5			1345.2	-2.99E-6		
1345.4	1.301281692			1345.4	-0.000110454			1345.4	-1.1E-5		
1345.6	1.301207311			1345.6	-0.000259038			1345.6	-2.58E-5		
1345.8	1.301220277			1345.8	-0.000436677			1345.8	-4.35E-5		
1346	1.301306475			1346	-0.000593146			1346	-5.91E-5		
1346.2	1.301451614			1346.2	-0.00069734			1346.2	-6.95E-5		
1346.4	1.301614589			1346.4	-0.000735267			1346.4	-7.33E-5		
1346.6	1.301772292			1346.6	-0.00070599			1346.6	-7.04E-5		
1346.8	1.301884822			1346.8	-0.00062562			1346.8	-6.24E-5		
1347	1.301940753			1347	-0.000523259			1347	-5.22E-5		
1347.2	1.301931963			1347.2	-0.000444008			1347.2	-4.43E-5		
1347.4	1.301903561			1347.4	-0.000417897			1347.4	-4.17E-5		
1347.6	1.30189071			1347.6	-0.000441887			1347.6	-4.41E-5		
1347.8	1.301927146			1347.8	-0.000483885			1347.8	-4.83E-5		
1348	1.30200552			1348	-0.000516837			1348	-5.16E-5		
1348.2	1.30212972			1348.2	-0.000509703			1348.2	-5.09E-5		
1348.4	1.302268089			1348.4	-0.000435493			1348.4	-4.35E-5		
1348.6	1.302381424			1348.6	-0.000267243			1348.6	-2.67E-5		
1348.8	1.302383052			1348.8	-3.853E-5			1348.8	-3.85E-6		
1349	1.302257146			1349	0.000167122			1349	1.67E-5		
1349.2	1.302033554			1349.2	0.000256194			1349.2	2.56E-5		
1349.4	1.301837793			1349.4	0.000206156			1349.4	2.06E-5		
1349.6	1.301725507			1349.6	9.1163E-5			1349.6	9.11E-6		
1349.8	1.301697408			1349.8	-1.4808E-5			1349.8	-1.48E-6		
1350	1.301687073			1350	-8.5635E-5			1350	-8.56E-6		
1350.2	1.301683079			1350.2	-0.000155041			1350.2	-1.55E-5		
1350.4	1.301699516			1350.4	-0.000230023			1350.4	-2.3E-5		
1350.6	1.301755469			1350.6	-0.000280973			1350.6	-2.81E-5		
1350.8	1.301806713			1350.8	-0.000281921			1350.8	-2.82E-5		
1351	1.301819121			1351	-0.000255888			1351	-2.56E-5		
1351.2	1.301784672			1351.2	-0.000257856			1351.2	-2.58E-5		
1351.4	1.301766249			1351.4	-0.000299792			1351.4	-3.0E-5		
1351.6	1.301771335			1351.6	-0.000345707			1351.6	-3.46E-5		
1351.8	1.301795494			1351.8	-0.000366628			1351.8	-3.67E-5		
1352	1.301780241			1352	-0.000363582			1352	-3.64E-5		
1352.2	1.301726258			1352.2	-0.000392506			1352.2	-3.93E-5		
1352.4	1.301658836			1352.4	-0.000484341			1352.4	-4.85E-5		
1352.6	1.301642351			1352.6	-0.000643033			1352.6	-6.44E-5		
1352.8	1.301705606			1352.8	-0.000820596			1352.8	-8.22E-5		
1353	1.301853504			1353	-0.000964093			1353	-9.66E-5		
1353.2	1.302036159			1353.2	-0.001037646			1353.2	-0.000104		
1353.4	1.302225161			1353.4	-0.001046322			1353.4	-0.0001049		
1353.6	1.302383821			1353.6	-0.001004163			1353.6	-0.0001007		
1353.8	1.302520919			1353.8	-0.000938117			1353.8	-9.41E-5		
1354	1.302627103			1354	-0.000846211			1354	-8.49E-5		
1354.2	1.302706047			1354.2	-0.000742403			1354.2	-7.45E-5		
1354.4	1.302746337			1354.4	-0.000631682			1354.4	-6.34E-5		
1354.6	1.302765662			1354.6	-0.000530969			1354.6	-5.33E-5		
1354.8	1.302758373			1354.8	-0.000424319			1354.8	-4.26E-5		
1355	1.302714335			1355	-0.000322687			1355	-3.24E-5		
1355.2	1.302610178			1355.2	-0.000243991			1355.2	-2.45E-5		
1355.4	1.30246702			1355.4	-0.000251949			1355.4	-2.53E-5		
1355.6	1.302355018			1355.6	-0.000355492			1355.6	-3.57E-5		
1355.8	1.302328927			1355.8	-0.000515742			1355.8	-5.18E-5		
1356	1.302396059			1356	-0.000663955			1356	-6.67E-5		
1356.2	1.302515271			1356.2	-0.000760328			1356.2	-7.64E-5		
1356.4	1.302647572			1356.4	-0.000815855			1356.4	-8.2E-5		
1356.6	1.302802773			1356.6	-0.000845478			1356.6	-8.5E-5		
1356.8	1.302985958			1356.8	-0.000822367			1356.8	-8.27E-5		
1357	1.303166394			1357	-0.00071875			1357	-7.23E-5		
1357.2	1.303291975			1357.2	-0.000538689			1357.2	-5.42E-5		
1357.4	1.303323043			1357.4	-0.000320977			1357.4	-3.23E-5		
1357.6	1.303255391			1357.6	-0.000126194			1357.6	-1.27E-5		
1357.8	1.303119051			1357.8	1.3314E-5			1357.8	1.34E-6		
1358	1.302932802			1358	7.2832E-5			1358	7.33E-6		
1358.2	1.302734883			1358.2	3.12E-5			1358.2	3.14E-6		
1358.4	1.302571747			1358.4	-0.000124198			1358.4	-1.25E-5		
1358.6	1.302515842			1358.6	-0.000372549			1358.6	-3.75E-5		
1358.8	1.30261757			1358.8	-0.000641625			1358.8	-6.46E-5		
1359	1.302870421			1359	-0.00082707			1359	-8.33E-5		
1359.2	1.303199869			1359.2	-0.000857508			1359.2	-8.64E-5		
1359.4	1.303501496			1359.4	-0.000708376			1359.4	-7.14E-5		
1359.6	1.303674424			1359.6	-0.00044733			1359.6	-4.51E-5		
1359.8	1.303700771			1359.8	-0.000164625			1359.8	-1.66E-5		
1360	1.303602737			1360	5.1665E-5			1360	5.21E-6		
1360.2	1.303465648			1360.2	0.0001656			1360.2	1.67E-5		
1360.4	1.303346117			1360.4	0.000201288			1360.4	2.03E-5		
1360.6	1.303268726			1360.6	0.000208211			1360.6	2.1E-5		
1360.8	1.303207444			1360.8	0.000212155			1360.8	2.14E-5		
1361	1.303146791			1361	0.000212134			1361	2.14E-5		
1361.2	1.303081245			1361.2	0.000179404			1361.2	1.81E-5		
1361.4	1.303056477			1361.4	0.000115953			1361.4	1.17E-5		
1361.6	1.303079705			1361.6	5.8661E-5			1361.6	5.92E-6		
1361.8	1.303136684			1361.8	4.5968E-5			1361.8	4.64E-6		
1362	1.303172596			1362	7.6667E-5			1362	7.74E-6		
1362.2	1.30318069			1362.2	0.000114884			1362.2	1.16E-5		
1362.4	1.303172701			1362.4	0.000141605			1362.4	1.43E-5		
1362.6	1.303174125			1362.6	0.000167327			1362.6	1.69E-5		
1362.8	1.30317315			1362.8	0.000216801			1362.8	2.19E-5		
1363	1.303134266			1363	0.000304873			1363	3.08E-5		
1363.2	1.302996784			1363.2	0.000381077			1363.2	3.85E-5		
1363.4	1.30278432			1363.4	0.000350397			1363.4	3.54E-5		
1363.6	1.302595031			1363.6	0.00015342			1363.6	1.55E-5		
1363.8	1.302567661			1363.8	-0.000154388			1363.8	-1.56E-5		
1364	1.302740187			1364	-0.000426421			1364	-4.31E-5		
1364.2	1.30302966			1364.2	-0.000523187			1364.2	-5.29E-5		
1364.4	1.303264135			1364.4	-0.000438981			1364.4	-4.44E-5		
1364.6	1.303360399			1364.6	-0.000283696			1364.6	-2.87E-5		
1364.8	1.303333529			1364.8	-0.000183837			1364.8	-1.86E-5		
1365	1.30329766			1365	-0.000181839			1365	-1.84E-5		
1365.2	1.303309502			1365.2	-0.000222322			1365.2	-2.25E-5		
1365.4	1.303368646			1365.4	-0.000251916			1365.4	-2.55E-5		
1365.6	1.303437929			1365.6	-0.000255817			1365.6	-2.59E-5		
1365.8	1.303509952			1365.8	-0.000245891			1365.8	-2.49E-5		
1366	1.303590033			1366	-0.000229056			1366	-2.32E-5		
1366.2	1.303690391			1366.2	-0.000177677			1366.2	-1.8E-5		
1366.4	1.30377041			1366.4	-7.6781E-5			1366.4	-7.78E-6		
1366.6	1.303806002			1366.6	6.1967E-5			1366.6	6.28E-6		
1366.8	1.303763627			1366.8	0.000203246			1366.8	2.06E-5		
1367	1.303662053			1367	0.000296957			1367	3.01E-5		
1367.2	1.30353482			1367.2	0.0003147			1367.2	3.19E-5		
1367.4	1.303439533			1367.4	0.000262394			1367.4	2.66E-5		
1367.6	1.303399266			1367.6	0.00017458			1367.6	1.77E-5		
1367.8	1.303422787			1367.8	9.6841E-5			1367.8	9.82E-6		
1368	1.303469227			1368	5.4032E-5			1368	5.48E-6		
1368.2	1.303521825			1368.2	3.7855E-5			1368.2	3.84E-6		
1368.4	1.303564165			1368.4	3.3905E-5			1368.4	3.44E-6		
1368.6	1.30361548			1368.6	3.0253E-5			1368.6	3.07E-6		
1368.8	1.303681207			1368.8	3.9213E-5			1368.8	3.98E-6		
1369	1.303770509			1369	8.3236E-5			1369	8.45E-6		
1369.2	1.303846457			1369.2	0.000197954			1369.2	2.01E-5		
1369.4	1.303850513			1369.4	0.000373206			1369.4	3.79E-5		
1369.6	1.303735347			1369.6	0.000552396			1369.6	5.61E-5		
1369.8	1.303506436			1369.8	0.000647931			1369.8	6.58E-5		
1370	1.303242357			1370	0.000587894			1370	5.97E-5		
1370.2	1.303048671			1370.2	0.000395864			1370.2	4.02E-5		
1370.4	1.302971173			1370.4	0.00013391			1370.4	1.36E-5		
1370.6	1.303017278			1370.6	-0.000118133			1370.6	-1.2E-5		
1370.8	1.303137542			1370.8	-0.00032577			1370.8	-3.31E-5		
1371	1.303317897			1371	-0.000481134			1371	-4.89E-5		
1371.2	1.303537605			1371.2	-0.000572456			1371.2	-5.82E-5		
1371.4	1.303782481			1371.4	-0.00057915			1371.4	-5.89E-5		
1371.6	1.304003528			1371.6	-0.000493453			1371.6	-5.02E-5		
1371.8	1.304161862			1371.8	-0.000336092			1371.8	-3.42E-5		
1372	1.304233442			1372	-0.000155241			1372	-1.58E-5		
1372.2	1.304230742			1372.2	1.8273E-5			1372.2	1.86E-6		
1372.4	1.304160764			1372.4	0.000145384			1372.4	1.48E-5		
1372.6	1.304068849			1372.6	0.000216096			1372.6	2.2E-5		
1372.8	1.303967336			1372.8	0.00022885			1372.8	2.33E-5		
1373	1.303895904			1373	0.000192491			1373	1.96E-5		
1373.2	1.303860054			1373.2	0.000135513			1373.2	1.38E-5		
1373.4	1.303857857			1373.4	8.5714E-5			1373.4	8.73E-6		
1373.6	1.303856513			1373.6	4.3293E-5			1373.6	4.41E-6		
1373.8	1.303860374			1373.8	-6.007E-6			1373.8	-6.12E-7		
1374	1.303871313			1374	-7.5272E-5			1374	-7.67E-6		
1374.2	1.303923178			1374.2	-0.000156992			1374.2	-1.6E-5		
1374.4	1.304016038			1374.4	-0.000223665			1374.4	-2.28E-5		
1374.6	1.304146108			1374.6	-0.000241264			1374.6	-2.46E-5		
1374.8	1.304260934			1374.8	-0.000196105			1374.8	-2.0E-5		
1375	1.304334293			1375	-0.000110778			1375	-1.13E-5		
1375.2	1.304343237			1375.2	-2.0094E-5			1375.2	-2.05E-6		
1375.4	1.304306617			1375.4	3.9889E-5			1375.4	4.07E-6		
1375.6	1.304243376			1375.6	4.8901E-5			1375.6	4.99E-6		
1375.8	1.304191512			1375.8	8.094E-6			1375.8	8.26E-7		
1376	1.30415986			1376	-7.1522E-5			1376	-7.3E-6		
1376.2	1.304167266			1376.2	-0.000178287			1376.2	-1.82E-5		
1376.4	1.304215107			1376.4	-0.000304598			1376.4	-3.11E-5		
1376.6	1.304327378			1376.6	-0.000432799			1376.6	-4.42E-5		
1376.8	1.304505418			1376.8	-0.000533503			1376.8	-5.45E-5		
1377	1.304745497			1377	-0.0005529			1377	-5.65E-5		
1377.2	1.304974781			1377.2	-0.000462726			1377.2	-4.73E-5		
1377.4	1.305140266			1377.4	-0.000277759			1377.4	-2.84E-5		
1377.6	1.305174398			1377.6	-5.4761E-5			1377.6	-5.6E-6		
1377.8	1.305093915			1377.8	0.000117336			1377.8	1.2E-5		
1378	1.304935508			1378	0.000186756			1378	1.91E-5		
1378.2	1.30478052			1378.2	0.000122219			1378.2	1.25E-5		
1378.4	1.304691583			1378.4	-4.0671E-5			1378.4	-4.16E-6		
1378.6	1.304698071			1378.6	-0.000256107			1378.6	-2.62E-5		
1378.8	1.304799114			1378.8	-0.000486684			1378.8	-4.98E-5		
1379	1.305000591			1379	-0.000704399			1379	-7.21E-5		
1379.2	1.305300163			1379.2	-0.000876013			1379.2	-8.97E-5		
1379.4	1.305687072			1379.4	-0.000945911			1379.4	-9.69E-5		
1379.6	1.30608967			1379.6	-0.000878165			1379.6	-9.0E-5		
1379.8	1.306439757			1379.8	-0.000686648			1379.8	-7.04E-5		
1380	1.306677487			1380	-0.000434873			1380	-4.46E-5		
1380.2	1.306821325			1380.2	-0.000201787			1380.2	-2.07E-5		
1380.4	1.306914776			1380.4	-2.456E-5			1380.4	-2.52E-6		
1380.6	1.307007338			1380.6	9.7442E-5			1380.6	1.0E-5		
1380.8	1.307115807			1380.8	0.000166588			1380.8	1.71E-5		
1381	1.30728698			1381	0.000180178			1381	1.85E-5		
1381.2	1.307572604			1381.2	0.000167457			1381.2	1.72E-5		
1381.4	1.308020454			1381.4	0.000208248			1381.4	2.14E-5		
1381.6	1.308604705			1381.6	0.000407504			1381.6	4.19E-5		
1381.8	1.309247728			1381.8	0.000846593			1381.8	8.71E-5		
1382	1.309830069			1382	0.001540725			1382	0.0001586		
1382.2	1.310268573			1382.2	0.002459661			1382.2	0.0002533		
1382.4	1.310483744			1382.4	0.003552204			1382.4	0.0003659		
1382.6	1.310427324			1382.6	0.004746161			1382.6	0.0004889		
1382.8	1.31006816			1382.8	0.005949163			1382.8	0.0006127		
1383	1.309423133			1383	0.007074495			1383	0.0007283		
1383.2	1.30852316			1383.2	0.008038946			1383.2	0.0008271		
1383.4	1.30744239			1383.4	0.008795565			1383.4	0.0009043		
1383.6	1.30622683			1383.6	0.0093234			1383.6	0.0009578		
1383.8	1.304931152			1383.8	0.009609958			1383.8	0.0009864		
1384	1.303589367			1384	0.009640746			1384	0.0009887		
1384.2	1.302259004			1384.2	0.009405912			1384.2	0.0009638		
1384.4	1.300984018			1384.4	0.008894719			1384.4	0.0009107		
1384.6	1.2998492			1384.6	0.008105112			1384.6	0.0008293		
1384.8	1.298936522			1384.8	0.00707159			1384.8	0.0007232		
1385	1.298327808			1385	0.005870325			1385	0.0006002		
1385.2	1.29806454			1385.2	0.004599736			1385.2	0.0004703		
1385.4	1.298161699			1385.4	0.003396744			1385.4	0.0003474		
1385.6	1.298541762			1385.6	0.002378701			1385.6	0.0002434		
1385.8	1.299111109			1385.8	0.001623235			1385.8	0.0001662		
1386	1.299726281			1386	0.001145885			1386	0.0001174		
1386.2	1.300293071			1386.2	0.000889637			1386.2	9.12E-5		
1386.4	1.300759921			1386.4	0.000768289			1386.4	7.88E-5		
1386.6	1.301152939			1386.6	0.000719221			1386.6	7.38E-5		
1386.8	1.301496577			1386.8	0.000721853			1386.8	7.41E-5		
1387	1.301819282			1387	0.000814087			1387	8.36E-5		
1387.2	1.302039912			1387.2	0.001029961			1387.2	0.0001058		
1387.4	1.30208091			1387.4	0.001316936			1387.4	0.0001353		
1387.6	1.301879724			1387.6	0.00155252			1387.6	0.0001595		
1387.8	1.301516383			1387.8	0.001571223			1387.8	0.0001614		
1388	1.3011581			1388	0.001311446			1388	0.0001347		
1388.2	1.300991306			1388.2	0.000841157			1388.2	8.64E-5		
1388.4	1.301084702			1388.4	0.000337743			1388.4	3.47E-5		
1388.6	1.301385269			1388.6	-3.5512E-5			1388.6	-3.65E-6		
1388.8	1.301733799			1388.8	-0.00020715			1388.8	-2.13E-5		
1389	1.302008504			1389	-0.000245965			1389	-2.53E-5		
1389.2	1.302180565			1389.2	-0.000260476			1389.2	-2.68E-5		
1389.4	1.30231663			1389.4	-0.000321627			1389.4	-3.31E-5		
1389.6	1.302488217			1389.6	-0.00041285			1389.6	-4.25E-5		
1389.8	1.302720707			1389.8	-0.000464185			1389.8	-4.78E-5		
1390	1.302953165			1390	-0.000427148			1390	-4.4E-5		
1390.2	1.303127243			1390.2	-0.000323187			1390.2	-3.33E-5		
1390.4	1.303214603			1390.4	-0.000210562			1390.4	-2.17E-5		
1390.6	1.303251671			1390.6	-0.000136794			1390.6	-1.41E-5		
1390.8	1.303274431			1390.8	-0.000105732			1390.8	-1.09E-5		
1391	1.30331261			1391	-9.3203E-5			1391	-9.61E-6		
1391.2	1.303347507			1391.2	-7.4375E-5			1391.2	-7.67E-6		
1391.4	1.303361506			1391.4	-5.1289E-5			1391.4	-5.29E-6		
1391.6	1.303326968			1391.6	-5.3028E-5			1391.6	-5.47E-6		
1391.8	1.303271164			1391.8	-0.000131828			1391.8	-1.36E-5		
1392	1.30324923			1392	-0.000309172			1392	-3.19E-5		
1392.2	1.303344802			1392.2	-0.000562002			1392.2	-5.8E-5		
1392.4	1.30360405			1392.4	-0.000800085			1392.4	-8.26E-5		
1392.6	1.304002374			1392.6	-0.000911067			1392.6	-9.41E-5		
1392.8	1.304431739			1392.8	-0.000835161			1392.8	-8.63E-5		
1393	1.304792946			1393	-0.000594923			1393	-6.15E-5		
1393.2	1.305022029			1393.2	-0.000262075			1393.2	-2.71E-5		
1393.4	1.305124973			1393.4	9.0209E-5			1393.4	9.33E-6		
1393.6	1.305125912			1393.6	0.000421505			1393.6	4.36E-5		
1393.8	1.305055972			1393.8	0.000724047			1393.8	7.49E-5		
1394	1.304913649			1394	0.000992766			1394	0.0001027		
1394.2	1.304707673			1394.2	0.001218031			1394.2	0.000126		
1394.4	1.304423184			1394.4	0.001378613			1394.4	0.0001426		
1394.6	1.304079662			1394.6	0.001426155			1394.6	0.0001475		
